Extracted from J1939DA_JAN23,,,,,,,
PGN,PG Label,PG Acronym,Transmission Rate,SP Position in PG,SPN,SP Label,SLOT Identifier
6144,High Voltage Energy Storage Pack 20 Control 1,HVESP20C1,20 ms,8.1,16557,HVESP20 Control 1 CRC,133
6400,High Voltage Energy Storage Pack 21 Control 1,HVESP21C1,20 ms,1.1,16689,HVESP21 High-Voltage Bus Connect Command,87
6400,High Voltage Energy Storage Pack 21 Control 1,HVESP21C1,20 ms,1.3,16690,HVESP21 Power-Down Command,87
6400,High Voltage Energy Storage Pack 21 Control 1,HVESP21C1,20 ms,1.5,16691,HVESP21 High-Voltage Bus Active Isolation Test Command,87
6400,High Voltage Energy Storage Pack 21 Control 1,HVESP21C1,20 ms,1.7,16692,HVESP21 High-Voltage Bus Passive Isolation Test Command,87
6400,High Voltage Energy Storage Pack 21 Control 1,HVESP21C1,20 ms,2.1,16693,HVESP21 Cell Balancing Command,87
6400,High Voltage Energy Storage Pack 21 Control 1,HVESP21C1,20 ms,2.3,16694,HVESP21 Enable Internal Charger Command,87
6400,High Voltage Energy Storage Pack 21 Control 1,HVESP21C1,20 ms,2.5,16695,HVESP21 Operation Consent,87
6400,High Voltage Energy Storage Pack 21 Control 1,HVESP21C1,20 ms,2.7,16696,HVESP21 High-Voltage Bus High Side Resistor Connect Request,87
6400,High Voltage Energy Storage Pack 21 Control 1,HVESP21C1,20 ms,3.1,16697,HVESP21 High-Voltage Bus Low Side Resistor Connect Request,87
6400,High Voltage Energy Storage Pack 21 Control 1,HVESP21C1,20 ms,3.3,20899,HVESP21 Thermal Management Maintenance Request,87
6400,High Voltage Energy Storage Pack 21 Control 1,HVESP21C1,20 ms,7.5,16698,HVESP21 Control 1 Counter,89
6400,High Voltage Energy Storage Pack 21 Control 1,HVESP21C1,20 ms,8.1,16699,HVESP21 Control 1 CRC,133
6656,High Voltage Energy Storage Pack 22 Control 1,HVESP22C1,20 ms,1.1,16831,HVESP22 High-Voltage Bus Connect Command,87
6656,High Voltage Energy Storage Pack 22 Control 1,HVESP22C1,20 ms,1.3,16832,HVESP22 Power-Down Command,87
6656,High Voltage Energy Storage Pack 22 Control 1,HVESP22C1,20 ms,1.5,16833,HVESP22 High-Voltage Bus Active Isolation Test Command,87
6656,High Voltage Energy Storage Pack 22 Control 1,HVESP22C1,20 ms,1.7,16834,HVESP22 High-Voltage Bus Passive Isolation Test Command,87
6656,High Voltage Energy Storage Pack 22 Control 1,HVESP22C1,20 ms,2.1,16835,HVESP22 Cell Balancing Command,87
6656,High Voltage Energy Storage Pack 22 Control 1,HVESP22C1,20 ms,2.3,16836,HVESP22 Enable Internal Charger Command,87
6656,High Voltage Energy Storage Pack 22 Control 1,HVESP22C1,20 ms,2.5,16837,HVESP22 Operation Consent,87
6656,High Voltage Energy Storage Pack 22 Control 1,HVESP22C1,20 ms,2.7,16838,HVESP22 High-Voltage Bus High Side Resistor Connect Request,87
6656,High Voltage Energy Storage Pack 22 Control 1,HVESP22C1,20 ms,3.1,16839,HVESP22 High-Voltage Bus Low Side Resistor Connect Request,87
6656,High Voltage Energy Storage Pack 22 Control 1,HVESP22C1,20 ms,3.3,20900,HVESP22 Thermal Management Maintenance Request,87
6656,High Voltage Energy Storage Pack 22 Control 1,HVESP22C1,20 ms,7.5,16840,HVESP22 Control 1 Counter,89
6656,High Voltage Energy Storage Pack 22 Control 1,HVESP22C1,20 ms,8.1,16841,HVESP22 Control 1 CRC,133
6912,High Voltage Energy Storage System Control 1,HVESSC1,20 ms,1.1,8123,HVESS High-Voltage Bus Connect Command,87
6912,High Voltage Energy Storage System Control 1,HVESSC1,20 ms,1.3,8124,HVESS Power-Down Command,87
6912,High Voltage Energy Storage System Control 1,HVESSC1,20 ms,1.5,8125,HVESS High-Voltage Bus Active Isolation Test Command,87
6912,High Voltage Energy Storage System Control 1,HVESSC1,20 ms,1.7,8126,HVESS High-Voltage Bus Passive Isolation Test Command,87
6912,High Voltage Energy Storage System Control 1,HVESSC1,20 ms,2.1,8127,HVESS Cell Balancing Command,87
6912,High Voltage Energy Storage System Control 1,HVESSC1,20 ms,2.3,8213,HVESS Enable Internal Charger Command,87
6912,High Voltage Energy Storage System Control 1,HVESSC1,20 ms,2.5,8412,HVESS Operation Consent,87
6912,High Voltage Energy Storage System Control 1,HVESSC1,20 ms,2.7,8433,HVESS High-Voltage Bus High Side Resistor Connect Request,87
6912,High Voltage Energy Storage System Control 1,HVESSC1,20 ms,3.1,8434,HVESS High-Voltage Bus Low Side Resistor Connect Request,87
6912,High Voltage Energy Storage System Control 1,HVESSC1,20 ms,3.3,20878,HVESS Thermal Management Maintenance Request,87
6912,High Voltage Energy Storage System Control 1,HVESSC1,20 ms,7.5,13027,HVESS Control 1 Counter,89
6912,High Voltage Energy Storage System Control 1,HVESSC1,20 ms,8.1,13028,HVESS Control 1 CRC,133
7168,Transmission Control 3,TC3,Every 100 ms and on change of state but no faster than every 10 ms.,1.1,7037,Transmission Override Control Mode,87
7168,Transmission Control 3,TC3,Every 100 ms and on change of state but no faster than every 10 ms.,1.3,7038,Transmission Override Control Mode Priority,87
7168,Transmission Control 3,TC3,Every 100 ms and on change of state but no faster than every 10 ms.,1.5,7041,Message Counter,220
7168,Transmission Control 3,TC3,Every 100 ms and on change of state but no faster than every 10 ms.,2-3,7039,Transmission Requested Output Shaft Speed,398
7168,Transmission Control 3,TC3,Every 100 ms and on change of state but no faster than every 10 ms.,4,7040,Transmission Requested Torque / Torque Limit,45
7168,Transmission Control 3,TC3,Every 100 ms and on change of state but no faster than every 10 ms.,5.1,21251,Transmission Auto-Neutral (Auto-Return) Enable Switch,87
7168,Transmission Control 3,TC3,Every 100 ms and on change of state but no faster than every 10 ms.,5.3,21252,Transmission Auto-Neutral (Auto-Return) Request,87
7168,Transmission Control 3,TC3,Every 100 ms and on change of state but no faster than every 10 ms.,8,7042,Message Checksum,133
7424,Engine Ignition Controller,EIC,Engine speed dependent,1-2,7355,Engine Timing Advance,8
7680,Alternator Control,ALTC,200 ms,1-2,7589,Alternator Setpoint Voltage Command,347
7680,Alternator Control,ALTC,200 ms,3,7590,Alternator Excitation Maximum Current Limit,410
7680,Alternator Control,ALTC,200 ms,4,7591,Alternator Torque Ramp Time Command,59
7680,Alternator Control,ALTC,200 ms,5,7592,Alternator Torque Ramp Maximum Speed Command,97
7936,High Voltage Energy Storage Pack 23 Control 1,HVESP23C1,20 ms,1.1,16973,HVESP23 High-Voltage Bus Connect Command,87
7936,High Voltage Energy Storage Pack 23 Control 1,HVESP23C1,20 ms,1.3,16974,HVESP23 Power-Down Command,87
7936,High Voltage Energy Storage Pack 23 Control 1,HVESP23C1,20 ms,1.5,16975,HVESP23 High-Voltage Bus Active Isolation Test Command,87
7936,High Voltage Energy Storage Pack 23 Control 1,HVESP23C1,20 ms,1.7,16976,HVESP23 High-Voltage Bus Passive Isolation Test Command,87
7936,High Voltage Energy Storage Pack 23 Control 1,HVESP23C1,20 ms,2.1,16977,HVESP23 Cell Balancing Command,87
7936,High Voltage Energy Storage Pack 23 Control 1,HVESP23C1,20 ms,2.3,16978,HVESP23 Enable Internal Charger Command,87
7936,High Voltage Energy Storage Pack 23 Control 1,HVESP23C1,20 ms,2.5,16979,HVESP23 Operation Consent,87
7936,High Voltage Energy Storage Pack 23 Control 1,HVESP23C1,20 ms,2.7,16980,HVESP23 High-Voltage Bus High Side Resistor Connect Request,87
7936,High Voltage Energy Storage Pack 23 Control 1,HVESP23C1,20 ms,3.1,16981,HVESP23 High-Voltage Bus Low Side Resistor Connect Request,87
7936,High Voltage Energy Storage Pack 23 Control 1,HVESP23C1,20 ms,3.3,20901,HVESP23 Thermal Management Maintenance Request,87
7936,High Voltage Energy Storage Pack 23 Control 1,HVESP23C1,20 ms,7.5,16982,HVESP23 Control 1 Counter,89
7936,High Voltage Energy Storage Pack 23 Control 1,HVESP23C1,20 ms,8.1,16983,HVESP23 Control 1 CRC,133
8192,High Voltage Energy Storage Pack 24 Control 1,HVESP24C1,20 ms,1.1,17115,HVESP24 High-Voltage Bus Connect Command,87
8192,High Voltage Energy Storage Pack 24 Control 1,HVESP24C1,20 ms,1.3,17116,HVESP24 Power-Down Command,87
8192,High Voltage Energy Storage Pack 24 Control 1,HVESP24C1,20 ms,1.5,17117,HVESP24 High-Voltage Bus Active Isolation Test Command,87
8192,High Voltage Energy Storage Pack 24 Control 1,HVESP24C1,20 ms,1.7,17118,HVESP24 High-Voltage Bus Passive Isolation Test Command,87
8192,High Voltage Energy Storage Pack 24 Control 1,HVESP24C1,20 ms,2.1,17119,HVESP24 Cell Balancing Command,87
8192,High Voltage Energy Storage Pack 24 Control 1,HVESP24C1,20 ms,2.3,17120,HVESP24 Enable Internal Charger Command,87
8192,High Voltage Energy Storage Pack 24 Control 1,HVESP24C1,20 ms,2.5,17121,HVESP24 Operation Consent,87
8192,High Voltage Energy Storage Pack 24 Control 1,HVESP24C1,20 ms,2.7,17122,HVESP24 High-Voltage Bus High Side Resistor Connect Request,87
8192,High Voltage Energy Storage Pack 24 Control 1,HVESP24C1,20 ms,3.1,17123,HVESP24 High-Voltage Bus Low Side Resistor Connect Request,87
8192,High Voltage Energy Storage Pack 24 Control 1,HVESP24C1,20 ms,3.3,20902,HVESP24 Thermal Management Maintenance Request,87
8192,High Voltage Energy Storage Pack 24 Control 1,HVESP24C1,20 ms,7.5,17124,HVESP24 Control 1 Counter,89
8192,High Voltage Energy Storage Pack 24 Control 1,HVESP24C1,20 ms,8.1,17125,HVESP24 Control 1 CRC,133
8448,High Voltage Energy Storage Pack 25 Control 1,HVESP25C1,20 ms,1.1,17257,HVESP25 High-Voltage Bus Connect Command,87
8448,High Voltage Energy Storage Pack 25 Control 1,HVESP25C1,20 ms,1.3,17258,HVESP25 Power-Down Command,87
8448,High Voltage Energy Storage Pack 25 Control 1,HVESP25C1,20 ms,1.5,17259,HVESP25 High-Voltage Bus Active Isolation Test Command,87
8448,High Voltage Energy Storage Pack 25 Control 1,HVESP25C1,20 ms,1.7,17260,HVESP25 High-Voltage Bus Passive Isolation Test Command,87
8448,High Voltage Energy Storage Pack 25 Control 1,HVESP25C1,20 ms,2.1,17261,HVESP25 Cell Balancing Command,87
8448,High Voltage Energy Storage Pack 25 Control 1,HVESP25C1,20 ms,2.3,17262,HVESP25 Enable Internal Charger Command,87
8448,High Voltage Energy Storage Pack 25 Control 1,HVESP25C1,20 ms,2.5,17263,HVESP25 Operation Consent,87
8448,High Voltage Energy Storage Pack 25 Control 1,HVESP25C1,20 ms,2.7,17264,HVESP25 High-Voltage Bus High Side Resistor Connect Request,87
8448,High Voltage Energy Storage Pack 25 Control 1,HVESP25C1,20 ms,3.1,17265,HVESP25 High-Voltage Bus Low Side Resistor Connect Request,87
8448,High Voltage Energy Storage Pack 25 Control 1,HVESP25C1,20 ms,3.3,20903,HVESP25 Thermal Management Maintenance Request,87
8448,High Voltage Energy Storage Pack 25 Control 1,HVESP25C1,20 ms,7.5,17266,HVESP25 Control 1 Counter,89
8448,High Voltage Energy Storage Pack 25 Control 1,HVESP25C1,20 ms,8.1,17267,HVESP25 Control 1 CRC,133
8704,High Voltage Energy Storage Pack 26 Control 1,HVESP26C1,20 ms,1.1,17399,HVESP26 High-Voltage Bus Connect Command,87
8704,High Voltage Energy Storage Pack 26 Control 1,HVESP26C1,20 ms,1.3,17400,HVESP26 Power-Down Command,87
8704,High Voltage Energy Storage Pack 26 Control 1,HVESP26C1,20 ms,1.5,17401,HVESP26 High-Voltage Bus Active Isolation Test Command,87
8704,High Voltage Energy Storage Pack 26 Control 1,HVESP26C1,20 ms,1.7,17402,HVESP26 High-Voltage Bus Passive Isolation Test Command,87
8704,High Voltage Energy Storage Pack 26 Control 1,HVESP26C1,20 ms,2.1,17403,HVESP26 Cell Balancing Command,87
8704,High Voltage Energy Storage Pack 26 Control 1,HVESP26C1,20 ms,2.3,17404,HVESP26 Enable Internal Charger Command,87
8704,High Voltage Energy Storage Pack 26 Control 1,HVESP26C1,20 ms,2.5,17405,HVESP26 Operation Consent,87
8704,High Voltage Energy Storage Pack 26 Control 1,HVESP26C1,20 ms,2.7,17406,HVESP26 High-Voltage Bus High Side Resistor Connect Request,87
8704,High Voltage Energy Storage Pack 26 Control 1,HVESP26C1,20 ms,3.1,17407,HVESP26 High-Voltage Bus Low Side Resistor Connect Request,87
8704,High Voltage Energy Storage Pack 26 Control 1,HVESP26C1,20 ms,3.3,20904,HVESP26 Thermal Management Maintenance Request,87
8704,High Voltage Energy Storage Pack 26 Control 1,HVESP26C1,20 ms,7.5,17408,HVESP26 Control 1 Counter,89
8704,High Voltage Energy Storage Pack 26 Control 1,HVESP26C1,20 ms,8.1,17409,HVESP26 Control 1 CRC,133
8960,Tractor Implement Management (TIM) Server to TIM Client,TIM12,,,N/A,N/A,
9216,Tractor Implement Management (TIM) Client to TIM Server,TIM21,,,N/A,N/A,
9472,Multi-PG,MCPG,,,N/A,N/A,
9728,Motor/Generator 1 Inverter Control,MG1IC,10 ms,1,10157,Motor/Generator 1 Inverter Control CRC,133
9728,Motor/Generator 1 Inverter Control,MG1IC,10 ms,2.1,10158,Motor/Generator 1 Inverter Control Counter,89
9728,Motor/Generator 1 Inverter Control,MG1IC,10 ms,2.5,10159,Motor/Generator 1 Inverter Control Limits Request Override Mode,89
9728,Motor/Generator 1 Inverter Control,MG1IC,10 ms,"3, 4.1",10160,Motor/Generator 1 Inverter Control Limits Request Override Maximum,449
9728,Motor/Generator 1 Inverter Control,MG1IC,10 ms,"4.5, 5",10161,Motor/Generator 1 Inverter Control Limits Request Override Minimum ,449
9728,Motor/Generator 1 Inverter Control,MG1IC,10 ms,6.4,10162,Motor/Generator 1 Inverter Control Setpoint Mode Request,90
9728,Motor/Generator 1 Inverter Control,MG1IC,10 ms,7-8,10163,Motor/Generator 1 Inverter Control Setpoint Request,450
9984,Motor/Generator 2 Inverter Control,MG2IC,10 ms,1,10223,Motor/Generator 2 Inverter Control CRC,133
9984,Motor/Generator 2 Inverter Control,MG2IC,10 ms,2.1,10224,Motor/Generator 2 Inverter Control Counter,89
9984,Motor/Generator 2 Inverter Control,MG2IC,10 ms,2.5,10225,Motor/Generator 2 Inverter Control Limits Request Override Mode,89
9984,Motor/Generator 2 Inverter Control,MG2IC,10 ms,"3, 4.1",10226,Motor/Generator 2 Inverter Control Limits Request Override Maximum,449
9984,Motor/Generator 2 Inverter Control,MG2IC,10 ms,"4.5, 5",10227,Motor/Generator 2 Inverter Control Limits Request Override Minimum ,449
9984,Motor/Generator 2 Inverter Control,MG2IC,10 ms,6.4,10228,Motor/Generator 2 Inverter Control Setpoint Mode Request,90
9984,Motor/Generator 2 Inverter Control,MG2IC,10 ms,7-8,10229,Motor/Generator 2 Inverter Control Setpoint Request,450
10240,Motor/Generator 1 Inverter Rate Limits Request 1,MG1IRLR1,100 ms,1,10794,Motor/Generator 1 Inverter Rate Limits Request 1 CRC,133
10240,Motor/Generator 1 Inverter Rate Limits Request 1,MG1IRLR1,100 ms,2.1,10795,Motor/Generator 1 Inverter Rate Limits Request 1 Counter,89
10240,Motor/Generator 1 Inverter Rate Limits Request 1,MG1IRLR1,100 ms,"2.5, 3",10796,Motor/Generator 1 Inverter Rate Limits Request Absolute Speed Rate Limit,454
10240,Motor/Generator 1 Inverter Rate Limits Request 1,MG1IRLR1,100 ms,"4, 5.1",10797,Motor/Generator 1 Inverter Rate Limits Request Absolute Torque Rate Limit,455
10496,Motor/Generator 2 Inverter Rate Limits Request 1,MG2IRLR1,100 ms,1,10832,Motor/Generator 2 Inverter Rate Limits Request 1 CRC,133
10496,Motor/Generator 2 Inverter Rate Limits Request 1,MG2IRLR1,100 ms,2.1,10833,Motor/Generator 2 Inverter Rate Limits Request 1 Counter,89
10496,Motor/Generator 2 Inverter Rate Limits Request 1,MG2IRLR1,100 ms,"2.5, 3",10834,Motor/Generator 2 Inverter Rate Limits Request Absolute Speed Rate Limit,454
10496,Motor/Generator 2 Inverter Rate Limits Request 1,MG2IRLR1,100 ms,"4, 5.1",10835,Motor/Generator 2 Inverter Rate Limits Request Absolute Torque Rate Limit,455
10752,High Voltage Energy Storage Pack 1 Control 1,HVESP1C1,20 ms,1.1,11029,HVESP1 High-Voltage Bus Connect Command,87
10752,High Voltage Energy Storage Pack 1 Control 1,HVESP1C1,20 ms,1.3,11030,HVESP1 Power-Down Command,87
10752,High Voltage Energy Storage Pack 1 Control 1,HVESP1C1,20 ms,1.5,11031,HVESP1 High-Voltage Bus Active Isolation Test Command,87
10752,High Voltage Energy Storage Pack 1 Control 1,HVESP1C1,20 ms,1.7,11032,HVESP1 High-Voltage Bus Passive Isolation Test Command,87
10752,High Voltage Energy Storage Pack 1 Control 1,HVESP1C1,20 ms,2.1,11033,HVESP1 Cell Balancing Command,87
10752,High Voltage Energy Storage Pack 1 Control 1,HVESP1C1,20 ms,2.3,11034,HVESP1 Enable Internal Charger Command,87
10752,High Voltage Energy Storage Pack 1 Control 1,HVESP1C1,20 ms,2.5,11035,HVESP1 Operation Consent,87
10752,High Voltage Energy Storage Pack 1 Control 1,HVESP1C1,20 ms,2.7,11036,HVESP1 High-Voltage Bus High Side Resistor Connect Request,87
10752,High Voltage Energy Storage Pack 1 Control 1,HVESP1C1,20 ms,3.1,11037,HVESP1 High-Voltage Bus Low Side Resistor Connect Request,87
10752,High Voltage Energy Storage Pack 1 Control 1,HVESP1C1,20 ms,3.3,20879,HVESP1 Thermal Management Maintenance Request,87
10752,High Voltage Energy Storage Pack 1 Control 1,HVESP1C1,20 ms,7.5,13029,HVESP1 Control 1 Counter,89
10752,High Voltage Energy Storage Pack 1 Control 1,HVESP1C1,20 ms,8.1,13030,HVESP1 Control 1 CRC,133
11008,High Voltage Energy Storage Pack 2 Control 1,HVESP2C1,20 ms,1.1,11145,HVESP2 High-Voltage Bus Connect Command,87
11008,High Voltage Energy Storage Pack 2 Control 1,HVESP2C1,20 ms,1.3,11146,HVESP2 Power-Down Command,87
11008,High Voltage Energy Storage Pack 2 Control 1,HVESP2C1,20 ms,1.5,11147,HVESP2 High-Voltage Bus Active Isolation Test Command,87
11008,High Voltage Energy Storage Pack 2 Control 1,HVESP2C1,20 ms,1.7,11148,HVESP2 High-Voltage Bus Passive Isolation Test Command,87
11008,High Voltage Energy Storage Pack 2 Control 1,HVESP2C1,20 ms,2.1,11149,HVESP2 Cell Balancing Command,87
11008,High Voltage Energy Storage Pack 2 Control 1,HVESP2C1,20 ms,2.3,11150,HVESP2 Enable Internal Charger Command,87
11008,High Voltage Energy Storage Pack 2 Control 1,HVESP2C1,20 ms,2.5,11151,HVESP2 Operation Consent,87
11008,High Voltage Energy Storage Pack 2 Control 1,HVESP2C1,20 ms,2.7,11152,HVESP2 High-Voltage Bus High Side Resistor Connect Request,87
11008,High Voltage Energy Storage Pack 2 Control 1,HVESP2C1,20 ms,3.1,11153,HVESP2 High-Voltage Bus Low Side Resistor Connect Request,87
11008,High Voltage Energy Storage Pack 2 Control 1,HVESP2C1,20 ms,3.3,20880,HVESP2 Thermal Management Maintenance Request,87
11008,High Voltage Energy Storage Pack 2 Control 1,HVESP2C1,20 ms,7.5,13031,HVESP2 Control 1 Counter,89
11008,High Voltage Energy Storage Pack 2 Control 1,HVESP2C1,20 ms,8.1,13032,HVESP2 Control 1 CRC,133
11264,High Voltage Energy Storage Pack 3 Control 1,HVESP3C1,20 ms,1.1,11261,HVESP3 High-Voltage Bus Connect Command,87
11264,High Voltage Energy Storage Pack 3 Control 1,HVESP3C1,20 ms,1.3,11262,HVESP3 Power-Down Command,87
11264,High Voltage Energy Storage Pack 3 Control 1,HVESP3C1,20 ms,1.5,11263,HVESP3 High-Voltage Bus Active Isolation Test Command,87
11264,High Voltage Energy Storage Pack 3 Control 1,HVESP3C1,20 ms,1.7,11264,HVESP3 High-Voltage Bus Passive Isolation Test Command,87
11264,High Voltage Energy Storage Pack 3 Control 1,HVESP3C1,20 ms,2.1,11265,HVESP3 Cell Balancing Command,87
11264,High Voltage Energy Storage Pack 3 Control 1,HVESP3C1,20 ms,2.3,11266,HVESP3 Enable Internal Charger Command,87
